"","oid","ent","sectionId"
"1302",288,2,247
"1303",288,3,296
"1304",288,4,300
"1305",288,5,376
"1306",289,1,430
"1307",289,2,393
"1308",290,1,430
"1309",290,2,421
"1310",290,3,251
"1311",290,4,246
"1312",291,1,409
"1313",291,2,402
"1314",291,3,327
"1315",291,4,311
"1316",291,5,301
"1317",292,1,409
"1318",292,2,405
"1319",292,3,421
"1320",292,4,322
"1321",293,1,430
"1322",293,2,421
"1323",293,3,322
"1324",294,1,392
"1325",294,2,421
"1326",294,3,326
"1327",294,4,327
"1328",294,5,376
"1329",295,1,252
"1330",295,2,247
"1331",295,3,296
"1332",295,4,299
"1333",296,1,392
"1334",296,2,421
"1335",296,3,326
"1336",296,4,327
"1337",296,5,311
"1338",296,6,299
"1339",297,1,245
"1340",297,2,247
"1341",297,3,276
"1342",298,1,252
"1343",298,2,249
"1344",298,3,349
"1345",298,4,420
"1346",299,1,392
"1347",299,2,421
"1348",299,3,326
"1349",299,4,327
"1350",299,5,311
"1351",299,6,299
"1352",300,1,321
"1353",300,2,349
"1354",300,3,397
"1355",300,4,398
"1356",300,5,447
"1357",301,1,441
"1358",301,2,413
"1359",301,3,402
"1360",301,4,334
"1361",301,5,251
"1362",301,6,246
"1363",302,1,392
"1364",302,2,421
"1365",302,3,326
"1366",302,4,327
"1367",302,5,376
"1368",303,1,245
"1369",303,2,249
"1370",303,3,326
"1371",303,4,327
"1372",303,5,371
"1373",303,6,447
"1374",304,1,430
"1375",304,2,421
"1376",304,3,251
"1377",304,4,253
"1378",305,1,302
"1379",305,2,277
"1380",305,3,248
"1381",305,4,246
"1382",306,1,321
"1383",306,2,326
"1384",306,3,327
"1385",306,4,376
"1386",307,1,245
"1387",307,2,247
"1388",307,3,296
"1389",307,4,300
"1390",307,5,376
"1391",308,1,298
"1392",308,2,300
"1393",308,3,371
"1394",308,4,442
"1395",309,1,392
"1396",309,2,421
"1397",309,3,326
"1398",309,4,327
"1399",309,5,376
"1400",310,1,321
"1401",310,2,251
"1402",310,3,247
"1403",310,4,296
"1404",310,5,299
"1405",311,1,321
"1406",311,2,251
"1407",311,3,247
"1408",311,4,296
"1409",311,5,299
"1410",312,1,302
"1411",312,2,300
"1412",312,3,342
"1413",312,4,334
"1414",312,5,349
"1415",312,6,393
"1416",313,1,392
"1417",313,2,421
"1418",313,3,326
"1419",313,4,327
"1420",313,5,376
"1421",314,1,302
"1422",314,2,300
"1423",314,3,342
"1424",314,4,329
"1425",314,5,400
"1426",315,1,392
"1427",315,2,421
"1428",315,3,326
"1429",315,4,327
"1430",315,5,311
"1431",315,6,299
"1432",316,1,321
"1433",316,2,349
"1434",316,3,420
"1435",317,1,321
"1436",317,2,251
"1437",317,3,247
"1438",317,4,296
"1439",317,5,299
"1440",318,1,252
"1441",318,2,246
"1442",319,1,372
"1443",319,2,342
"1444",319,3,286
"1445",319,4,248
"1446",319,5,253
"1447",320,1,321
"1448",320,2,251
"1449",320,3,247
"1450",320,4,296
"1451",320,5,299
"1452",321,1,273
"1453",321,2,275
"1454",321,3,329
"1455",321,4,398
"1456",321,5,442
"1457",322,1,245
"1458",322,2,247
"1459",322,3,296
"1460",322,4,300
"1461",322,5,376
"1462",323,1,321
"1463",323,2,326
"1464",323,3,327
"1465",323,4,376
"1466",324,1,443
"1467",324,2,370
"1468",324,3,311
"1469",324,4,277
"1470",324,5,276
"1471",325,1,245
"1472",325,2,249
"1473",325,3,322
"1474",326,1,443
"1475",326,2,370
"1476",326,3,311
"1477",326,4,277
"1478",326,5,276
"1479",327,1,409
"1480",327,2,402
"1481",327,3,286
"1482",327,4,276
"1483",328,1,430
"1484",328,2,393
"1485",329,1,298
"1486",329,2,277
"1487",329,3,248
"1488",329,4,253
"1489",330,1,321
"1490",330,2,326
"1491",330,3,327
"1492",330,4,376
