"","oid","ent","sectionId"
"1368",303,4,442
"1369",304,1,321
"1370",304,2,251
"1371",304,3,247
"1372",304,4,296
"1373",304,5,299
"1374",305,1,392
"1375",305,2,397
"1376",305,3,398
"1377",305,4,447
"1378",306,1,392
"1379",306,2,421
"1380",306,3,326
"1381",306,4,327
"1382",306,5,311
"1383",306,6,299
"1384",307,1,430
"1385",307,2,421
"1386",307,3,326
"1387",307,4,286
"1388",307,5,276
"1389",308,1,372
"1390",308,2,371
"1391",308,3,413
"1392",308,4,405
"1393",308,5,420
"1394",309,1,245
"1395",309,2,247
"1396",309,3,296
"1397",309,4,300
"1398",309,5,376
"1399",310,1,392
"1400",310,2,421
"1401",310,3,326
"1402",310,4,327
"1403",310,5,311
"1404",310,6,299
"1405",311,1,252
"1406",311,2,249
"1407",311,3,349
"1408",311,4,420
"1409",312,1,321
"1410",312,2,251
"1411",312,3,247
"1412",312,4,296
"1413",312,5,301
"1414",313,1,245
"1415",313,2,247
"1416",313,3,296
"1417",313,4,300
"1418",313,5,376
"1419",314,1,392
"1420",314,2,397
"1421",314,3,398
"1422",314,4,442
"1423",315,1,298
"1424",315,2,277
"1425",315,3,248
"1426",315,4,246
"1427",316,1,298
"1428",316,2,299
"1429",317,1,441
"1430",317,2,413
"1431",317,3,400
"1432",318,1,298
"1433",318,2,277
"1434",318,3,248
"1435",318,4,246
"1436",319,1,302
"1437",319,2,300
"1438",319,3,342
"1439",319,4,334
"1440",319,5,322
"1441",320,1,321
"1442",320,2,251
"1443",320,3,247
"1444",320,4,296
"1445",320,5,299
"1446",321,1,302
"1447",321,2,300
"1448",321,3,342
"1449",321,4,334
"1450",321,5,349
"1451",321,6,393
"1452",322,1,392
"1453",322,2,421
"1454",322,3,326
"1455",322,4,286
"1456",322,5,296
"1457",322,6,301
"1458",323,1,443
"1459",323,2,413
"1460",323,3,405
"1461",323,4,420
"1462",324,1,392
"1463",324,2,421
"1464",324,3,326
"1465",324,4,327
"1466",324,5,311
"1467",324,6,299
"1468",325,1,321
"1469",325,2,349
"1470",325,3,393
"1471",326,1,245
"1472",326,2,249
"1473",326,3,326
"1474",326,4,327
"1475",326,5,371
"1476",326,6,447
"1477",327,1,302
"1478",327,2,300
"1479",327,3,371
"1480",327,4,442
"1481",328,1,321
"1482",328,2,326
"1483",328,3,327
"1484",328,4,376
"1485",329,1,302
"1486",329,2,300
"1487",329,3,342
"1488",329,4,334
"1489",329,5,349
"1490",329,6,393
"1491",330,1,392
