"","oid","ent","sectionId"
"1266",278,5,376
"1267",279,1,392
"1268",279,2,397
"1269",279,3,398
"1270",279,4,447
"1271",280,1,321
"1272",280,2,326
"1273",280,3,286
"1274",280,4,276
"1275",281,1,245
"1276",281,2,249
"1277",281,3,349
"1278",281,4,420
"1279",282,1,430
"1280",282,2,421
"1281",282,3,322
"1282",283,1,372
"1283",283,2,371
"1284",283,3,447
"1285",284,1,273
"1286",284,2,296
"1287",284,3,300
"1288",284,4,376
"1289",285,1,273
"1290",285,2,296
"1291",285,3,299
"1292",286,1,302
"1293",286,2,277
"1294",286,3,248
"1295",286,4,253
"1296",287,1,443
"1297",287,2,413
"1298",287,3,400
"1299",288,1,372
"1300",288,2,342
"1301",288,3,334
"1302",288,4,322
"1303",289,1,372
"1304",289,2,311
"1305",289,3,277
"1306",289,4,248
"1307",289,5,246
"1308",290,1,298
"1309",290,2,300
"1310",290,3,371
"1311",290,4,442
"1312",291,1,321
"1313",291,2,326
"1314",291,3,327
"1315",291,4,376
"1316",292,1,298
"1317",292,2,277
"1318",292,3,248
"1319",292,4,246
"1320",293,1,392
"1321",293,2,421
"1322",293,3,251
"1323",293,4,246
"1324",294,1,273
"1325",294,2,248
"1326",294,3,253
"1327",295,1,392
"1328",295,2,420
"1329",296,1,245
"1330",296,2,247
"1331",296,3,296
"1332",296,4,300
"1333",296,5,376
"1334",297,1,302
"1335",297,2,300
"1336",297,3,342
"1337",297,4,334
"1338",297,5,322
"1339",298,1,372
"1340",298,2,342
"1341",298,3,286
"1342",298,4,248
"1343",298,5,246
"1344",299,1,392
"1345",299,2,421
"1346",299,3,326
"1347",299,4,327
"1348",299,5,376
"1349",300,1,302
"1350",300,2,300
"1351",300,3,371
"1352",300,4,447
"1353",301,1,441
"1354",301,2,413
"1355",301,3,402
"1356",301,4,334
"1357",301,5,322
"1358",302,1,372
"1359",302,2,342
"1360",302,3,286
"1361",302,4,248
"1362",302,5,246
"1363",303,1,430
"1364",303,2,397
"1365",303,3,398
"1366",303,4,442
"1367",304,1,298
"1368",304,2,277
"1369",304,3,248
"1370",304,4,246
"1371",305,1,245
"1372",305,2,249
"1373",305,3,326
"1374",305,4,327
"1375",305,5,371
"1376",305,6,447
"1377",306,1,321
"1378",306,2,326
"1379",306,3,327
"1380",306,4,376
"1381",307,1,321
"1382",307,2,326
"1383",307,3,327
"1384",307,4,311
"1385",307,5,299
"1386",308,1,245
"1387",308,2,247
"1388",308,3,296
"1389",308,4,299
"1390",309,1,321
"1391",309,2,326
"1392",309,3,286
"1393",309,4,296
"1394",309,5,299
"1395",310,1,302
"1396",310,2,277
"1397",310,3,275
"1398",310,4,329
"1399",310,5,405
"1400",310,6,393
"1401",311,1,372
"1402",311,2,342
"1403",311,3,334
"1404",311,4,349
"1405",311,5,393
"1406",312,1,372
"1407",312,2,342
"1408",312,3,286
"1409",312,4,248
"1410",312,5,246
"1411",313,1,430
"1412",313,2,397
"1413",313,3,398
"1414",313,4,442
"1415",314,1,409
"1416",314,2,398
"1417",314,3,447
"1418",315,1,321
"1419",315,2,326
"1420",315,3,329
"1421",315,4,400
"1422",316,1,252
"1423",316,2,249
"1424",316,3,349
"1425",316,4,397
"1426",316,5,400
"1427",317,1,372
"1428",317,2,342
"1429",317,3,334
"1430",317,4,322
"1431",318,1,273
"1432",318,2,275
"1433",318,3,329
"1434",318,4,400
"1435",319,1,392
"1436",319,2,421
"1437",319,3,251
"1438",319,4,253
"1439",320,1,392
"1440",320,2,421
"1441",320,3,251
"1442",320,4,247
"1443",320,5,276
"1444",321,1,302
"1445",321,2,277
"1446",321,3,275
"1447",321,4,329
"1448",321,5,405
"1449",321,6,393
"1450",322,1,372
"1451",322,2,342
"1452",322,3,334
"1453",322,4,322
"1454",323,1,392
"1455",323,2,397
"1456",323,3,398
"1457",323,4,447
"1458",324,1,441
"1459",324,2,447
"1460",325,1,298
"1461",325,2,300
"1462",325,3,342
"1463",325,4,334
"1464",325,5,251
"1465",325,6,246
"1466",326,1,298
"1467",326,2,300
"1468",326,3,342
"1469",326,4,334
"1470",326,5,349
"1471",326,6,393
"1472",327,1,430
"1473",327,2,421
"1474",327,3,326
"1475",327,4,286
"1476",327,5,296
"1477",327,6,301
"1478",328,1,409
"1479",328,2,398
"1480",328,3,447
"1481",329,1,321
"1482",329,2,251
"1483",329,3,247
"1484",329,4,296
"1485",329,5,299
"1486",330,1,302
"1487",330,2,300
"1488",330,3,342
"1489",330,4,334
"1490",330,5,349
"1491",330,6,393
"1492",331,1,252
