"","oid","ent","sectionId"
"822",180,4,327
"823",180,5,376
"824",181,1,302
"825",181,2,277
"826",181,3,248
"827",181,4,246
"828",182,1,273
"829",182,2,296
"830",182,3,299
"831",183,1,245
"832",183,2,249
"833",183,3,349
"834",183,4,420
"835",184,1,245
"836",184,2,247
"837",184,3,296
"838",184,4,300
"839",184,5,376
"840",185,1,298
"841",185,2,277
"842",185,3,248
"843",185,4,246
"844",186,1,302
"845",186,2,277
"846",186,3,248
"847",186,4,246
"848",187,1,245
"849",187,2,249
"850",187,3,349
"851",187,4,393
"852",188,1,443
"853",188,2,370
"854",188,3,342
"855",188,4,286
"856",188,5,248
"857",188,6,253
"858",189,1,372
"859",189,2,342
"860",189,3,334
"861",189,4,322
"862",190,1,392
"863",190,2,421
"864",190,3,326
"865",190,4,327
"866",190,5,376
"867",191,1,302
"868",191,2,277
"869",191,3,248
"870",191,4,246
"871",192,1,372
"872",192,2,371
"873",192,3,447
"874",193,1,392
"875",193,2,421
"876",193,3,326
"877",193,4,327
"878",193,5,311
"879",193,6,299
"880",194,1,252
"881",194,2,247
"882",194,3,296
"883",194,4,300
"884",194,5,376
"885",195,1,252
"886",195,2,247
"887",195,3,296
"888",195,4,299
"889",196,1,392
"890",196,2,421
"891",196,3,326
"892",196,4,327
"893",196,5,311
"894",196,6,299
"895",197,1,302
"896",197,2,300
"897",197,3,342
"898",197,4,334
"899",197,5,349
"900",197,6,393
"901",198,1,392
"902",198,2,421
"903",198,3,326
"904",198,4,327
"905",198,5,376
"906",199,1,372
"907",199,2,342
"908",199,3,286
"909",199,4,248
"910",199,5,246
"911",200,1,245
"912",200,2,247
"913",200,3,296
"914",200,4,300
"915",200,5,376
"916",201,1,252
"917",201,2,249
"918",201,3,349
"919",201,4,393
"920",202,1,302
"921",202,2,300
"922",202,3,342
"923",202,4,329
"924",202,5,405
"925",202,6,420
"926",203,1,298
"927",203,2,277
"928",203,3,248
"929",203,4,249
"930",203,5,322
"931",204,1,302
"932",204,2,300
"933",204,3,342
"934",204,4,334
"935",204,5,322
"936",205,1,372
"937",205,2,342
"938",205,3,334
"939",205,4,322
"940",206,1,302
"941",206,2,277
"942",206,3,248
"943",206,4,249
"944",206,5,349
"945",206,6,393
"946",207,1,321
"947",207,2,349
"948",207,3,397
"949",207,4,398
"950",207,5,447
"951",208,1,321
"952",208,2,251
"953",208,3,253
"954",209,1,245
"955",209,2,247
"956",209,3,296
"957",209,4,299
"958",210,1,321
"959",210,2,251
"960",210,3,247
"961",210,4,296
"962",210,5,299
"963",211,1,302
"964",211,2,300
"965",211,3,371
"966",211,4,447
"967",212,1,443
"968",212,2,413
"969",212,3,400
"970",213,1,298
"971",213,2,300
"972",213,3,376
"973",214,1,245
"974",214,2,247
"975",214,3,275
"976",214,4,329
"977",214,5,400
"978",215,1,372
"979",215,2,342
"980",215,3,286
"981",215,4,248
"982",215,5,246
"983",216,1,430
"984",216,2,421
"985",216,3,251
"986",216,4,246
"987",217,1,443
"988",217,2,413
"989",217,3,405
"990",217,4,421
"991",217,5,251
"992",217,6,253
"993",218,1,372
"994",218,2,311
"995",218,3,299
"996",219,1,298
"997",219,2,277
"998",219,3,248
"999",219,4,246
"1000",220,1,252
"1001",220,2,249
"1002",220,3,349
"1003",220,4,393
"1004",221,1,321
"1005",221,2,251
"1006",221,3,246
"1007",222,1,298
"1008",222,2,299
"1009",223,1,245
"1010",223,2,249
"1011",223,3,349
"1012",223,4,420
"1013",224,1,298
"1014",224,2,277
"1015",224,3,248
"1016",224,4,246
"1017",225,1,245
"1018",225,2,247
"1019",225,3,296
"1020",225,4,299
"1021",226,1,392
"1022",226,2,421
"1023",226,3,251
"1024",226,4,246
"1025",227,1,298
"1026",227,2,277
"1027",227,3,248
"1028",227,4,249
"1029",227,5,322
"1030",228,1,392
"1031",228,2,397
"1032",228,3,398
"1033",228,4,447
"1034",229,1,302
"1035",229,2,277
"1036",229,3,248
"1037",229,4,249
"1038",229,5,349
"1039",229,6,393
"1040",230,1,392
"1041",230,2,397
"1042",230,3,398
"1043",230,4,447
"1044",231,1,321
"1045",231,2,349
"1046",231,3,397
"1047",231,4,398
"1048",231,5,447
"1049",232,1,443
"1050",232,2,413
"1051",232,3,402
"1052",232,4,286
"1053",232,5,276
"1054",233,1,302
"1055",233,2,300
"1056",233,3,342
"1057",233,4,334
"1058",233,5,349
"1059",233,6,393
"1060",234,1,298
"1061",234,2,277
"1062",234,3,248
"1063",234,4,249
"1064",234,5,322
"1065",235,1,245
"1066",235,2,247
"1067",235,3,296
"1068",235,4,300
"1069",235,5,376
"1070",236,1,245
"1071",236,2,247
"1072",236,3,296
"1073",236,4,299
"1074",237,1,321
"1075",237,2,326
"1076",237,3,327
"1077",237,4,376
"1078",238,1,302
"1079",238,2,277
"1080",238,3,248
"1081",238,4,249
"1082",238,5,322
"1083",239,1,392
"1084",239,2,397
"1085",239,3,398
"1086",239,4,447
"1087",240,1,392
"1088",240,2,421
"1089",240,3,326
"1090",240,4,327
"1091",240,5,376
"1092",241,1,443
"1093",241,2,413
"1094",241,3,400
"1095",242,1,298
"1096",242,2,277
"1097",242,3,276
"1098",243,1,245
"1099",243,2,247
"1100",243,3,296
"1101",243,4,300
"1102",243,5,376
"1103",244,1,409
"1104",244,2,398
"1105",244,3,442
"1106",245,1,245
"1107",245,2,247
"1108",245,3,275
"1109",245,4,329
"1110",245,5,398
"1111",245,6,447
"1112",246,1,409
"1113",246,2,398
"1114",246,3,370
"1115",246,4,376
"1116",247,1,245
"1117",247,2,249
"1118",247,3,326
"1119",247,4,327
"1120",247,5,371
"1121",247,6,447
"1122",248,1,443
"1123",248,2,413
"1124",248,3,400
"1125",249,1,302
"1126",249,2,277
"1127",249,3,276
"1128",250,1,245
"1129",250,2,247
"1130",250,3,275
"1131",250,4,329
"1132",250,5,398
"1133",250,6,447
"1134",251,1,443
"1135",251,2,413
"1136",251,3,405
"1137",251,4,421
"1138",251,5,251
"1139",251,6,253
"1140",252,1,298
"1141",252,2,277
"1142",252,3,248
"1143",252,4,249
"1144",252,5,322
"1145",253,1,441
"1146",253,2,370
"1147",253,3,311
"1148",253,4,301
"1149",254,1,392
"1150",254,2,421
"1151",254,3,326
"1152",254,4,327
"1153",254,5,376
"1154",255,1,245
"1155",255,2,247
"1156",255,3,296
"1157",255,4,300
"1158",255,5,376
"1159",256,1,321
"1160",256,2,326
"1161",256,3,327
"1162",256,4,376
"1163",257,1,245
"1164",257,2,247
"1165",257,3,296
"1166",257,4,300
"1167",257,5,376
"1168",258,1,298
"1169",258,2,277
"1170",258,3,248
"1171",258,4,246
"1172",259,1,321
"1173",259,2,326
"1174",259,3,327
"1175",259,4,376
"1176",260,1,245
"1177",260,2,247
"1178",260,3,275
"1179",260,4,329
"1180",260,5,398
"1181",260,6,447
"1182",261,1,245
"1183",261,2,247
"1184",261,3,296
"1185",261,4,300
"1186",261,5,376
"1187",262,1,321
"1188",262,2,251
"1189",262,3,247
"1190",262,4,296
"1191",262,5,299
"1192",263,1,298
"1193",263,2,277
"1194",263,3,248
"1195",263,4,249
"1196",263,5,322
"1197",264,1,302
"1198",264,2,300
"1199",264,3,342
"1200",264,4,334
"1201",264,5,322
"1202",265,1,321
"1203",265,2,349
"1204",265,3,397
"1205",265,4,398
"1206",265,5,447
"1207",266,1,441
"1208",266,2,413
"1209",266,3,400
"1210",267,1,298
"1211",267,2,277
"1212",267,3,248
"1213",267,4,246
"1214",268,1,372
"1215",268,2,311
"1216",268,3,277
"1217",268,4,276
"1218",269,1,245
"1219",269,2,249
"1220",269,3,322
"1221",270,1,245
"1222",270,2,247
"1223",270,3,296
"1224",270,4,299
"1225",271,1,392
"1226",271,2,421
"1227",271,3,326
"1228",271,4,327
"1229",271,5,311
"1230",271,6,299
"1231",272,1,252
"1232",272,2,247
"1233",272,3,296
"1234",272,4,300
"1235",272,5,376
"1236",273,1,302
"1237",273,2,300
"1238",273,3,342
"1239",273,4,334
"1240",273,5,322
"1241",274,1,392
"1242",274,2,421
"1243",274,3,326
"1244",274,4,327
"1245",274,5,376
"1246",275,1,252
"1247",275,2,249
"1248",275,3,349
"1249",275,4,393
"1250",276,1,392
"1251",276,2,420
"1252",277,1,302
"1253",277,2,300
"1254",277,3,342
"1255",277,4,334
"1256",277,5,322
"1257",278,1,409
"1258",278,2,405
"1259",278,3,421
"1260",278,4,251
"1261",278,5,246
"1262",279,1,302
"1263",279,2,277
"1264",279,3,248
"1265",279,4,246
"1266",280,1,302
"1267",280,2,277
"1268",280,3,248
"1269",280,4,249
"1270",280,5,322
"1271",281,1,298
"1272",281,2,277
"1273",281,3,248
"1274",281,4,249
"1275",281,5,322
"1276",282,1,321
"1277",282,2,251
"1278",282,3,247
"1279",282,4,296
"1280",282,5,299
"1281",283,1,302
"1282",283,2,301
"1283",284,1,372
"1284",284,2,371
"1285",284,3,413
"1286",284,4,405
"1287",284,5,393
"1288",285,1,321
"1289",285,2,326
"1290",285,3,327
"1291",285,4,376
"1292",286,1,372
"1293",286,2,342
"1294",286,3,286
"1295",286,4,248
"1296",286,5,246
"1297",287,1,372
"1298",287,2,311
"1299",287,3,299
"1300",288,1,298
"1301",288,2,277
"1302",288,3,248
"1303",288,4,246
"1304",289,1,321
"1305",289,2,251
"1306",289,3,247
"1307",289,4,296
"1308",289,5,299
"1309",290,1,245
"1310",290,2,247
"1311",290,3,296
"1312",290,4,299
"1313",291,1,392
"1314",291,2,397
"1315",291,3,398
"1316",291,4,447
"1317",292,1,372
"1318",292,2,342
"1319",292,3,334
"1320",292,4,322
"1321",293,1,321
"1322",293,2,326
"1323",293,3,327
"1324",293,4,371
"1325",293,5,447
"1326",294,1,302
"1327",294,2,277
"1328",294,3,248
"1329",294,4,249
"1330",294,5,322
"1331",295,1,392
"1332",295,2,397
"1333",295,3,402
"1334",295,4,327
"1335",295,5,311
"1336",295,6,299
"1337",296,1,372
"1338",296,2,311
"1339",296,3,277
"1340",296,4,276
"1341",297,1,298
"1342",297,2,277
"1343",297,3,275
"1344",297,4,334
"1345",297,5,322
"1346",298,1,392
"1347",298,2,397
"1348",298,3,402
"1349",298,4,327
"1350",298,5,376
"1351",299,1,302
"1352",299,2,277
"1353",299,3,248
"1354",299,4,249
"1355",299,5,349
"1356",299,6,393
"1357",300,1,430
"1358",300,2,393
"1359",301,1,245
"1360",301,2,247
"1361",301,3,296
"1362",301,4,300
"1363",301,5,376
"1364",302,1,245
"1365",302,2,247
"1366",302,3,296
"1367",302,4,299
"1368",303,1,321
"1369",303,2,349
"1370",303,3,397
"1371",303,4,398
"1372",303,5,447
"1373",304,1,392
"1374",304,2,397
"1375",304,3,402
"1376",304,4,327
"1377",304,5,376
"1378",305,1,273
"1379",305,2,275
"1380",305,3,329
"1381",305,4,400
"1382",306,1,273
"1383",306,2,248
"1384",306,3,246
"1385",307,1,273
"1386",307,2,248
"1387",307,3,246
"1388",308,1,392
"1389",308,2,397
"1390",308,3,398
"1391",308,4,447
"1392",309,1,273
"1393",309,2,275
"1394",309,3,327
"1395",309,4,371
"1396",309,5,442
"1397",310,1,372
"1398",310,2,342
"1399",310,3,286
"1400",310,4,248
"1401",310,5,246
"1402",311,1,392
"1403",311,2,421
"1404",311,3,326
"1405",311,4,327
"1406",311,5,376
"1407",312,1,372
"1408",312,2,311
"1409",312,3,277
"1410",312,4,276
"1411",313,1,392
"1412",313,2,397
"1413",313,3,402
"1414",313,4,327
"1415",313,5,311
"1416",313,6,299
"1417",314,1,441
"1418",314,2,413
"1419",314,3,405
"1420",314,4,420
"1421",315,1,298
"1422",315,2,277
"1423",315,3,248
"1424",315,4,249
"1425",315,5,349
"1426",315,6,393
"1427",316,1,372
"1428",316,2,311
"1429",316,3,277
"1430",316,4,248
"1431",316,5,246
"1432",317,1,321
"1433",317,2,326
"1434",317,3,327
"1435",317,4,311
"1436",317,5,299
"1437",318,1,372
"1438",318,2,311
"1439",318,3,277
"1440",318,4,248
"1441",318,5,246
"1442",319,1,252
"1443",319,2,247
"1444",319,3,275
"1445",319,4,327
"1446",319,5,371
"1447",319,6,447
"1448",320,1,321
"1449",320,2,326
"1450",320,3,327
"1451",320,4,371
"1452",320,5,447
"1453",321,1,372
"1454",321,2,371
"1455",321,3,413
"1456",321,4,400
"1457",322,1,392
"1458",322,2,397
"1459",322,3,402
"1460",322,4,327
"1461",322,5,376
"1462",323,1,321
"1463",323,2,326
"1464",323,3,327
"1465",323,4,376
"1466",324,1,321
"1467",324,2,326
"1468",324,3,327
"1469",324,4,311
"1470",324,5,299
"1471",325,1,321
"1472",325,2,326
"1473",325,3,327
"1474",325,4,376
"1475",326,1,321
"1476",326,2,349
"1477",326,3,397
"1478",326,4,398
"1479",326,5,447
"1480",327,1,302
"1481",327,2,277
"1482",327,3,248
"1483",327,4,253
"1484",328,1,252
"1485",328,2,247
"1486",328,3,275
"1487",328,4,329
"1488",328,5,400
"1489",329,1,321
"1490",329,2,326
"1491",329,3,327
"1492",329,4,376
