"","oid","ent","sectionId"
"1241",207,5,371
"1242",207,6,442
"1243",208,1,252
"1244",208,2,249
"1245",208,3,326
"1246",208,4,327
"1247",208,5,371
"1248",208,6,442
"1249",209,1,252
"1250",209,2,249
"1251",209,3,326
"1252",209,4,329
"1253",209,5,398
"1254",209,6,442
"1255",210,1,252
"1256",210,2,247
"1257",210,3,275
"1258",210,4,329
"1259",210,5,398
"1260",210,6,442
"1261",211,1,252
"1262",211,2,249
"1263",211,3,326
"1264",211,4,329
"1265",211,5,398
"1266",211,6,442
"1267",212,1,252
"1268",212,2,249
"1269",212,3,326
"1270",212,4,327
"1271",212,5,371
"1272",212,6,442
"1273",213,1,252
"1274",213,2,247
"1275",213,3,275
"1276",213,4,329
"1277",213,5,398
"1278",213,6,442
"1279",214,1,252
"1280",214,2,249
"1281",214,3,326
"1282",214,4,327
"1283",214,5,371
"1284",214,6,442
"1285",215,1,252
"1286",215,2,247
"1287",215,3,275
"1288",215,4,329
"1289",215,5,398
"1290",215,6,442
"1291",216,1,252
"1292",216,2,249
"1293",216,3,326
"1294",216,4,327
"1295",216,5,371
"1296",216,6,442
"1297",217,1,252
"1298",217,2,249
"1299",217,3,326
"1300",217,4,327
"1301",217,5,371
"1302",217,6,442
"1303",218,1,252
"1304",218,2,249
"1305",218,3,326
"1306",218,4,329
"1307",218,5,398
"1308",218,6,442
"1309",219,1,252
"1310",219,2,247
"1311",219,3,275
"1312",219,4,329
"1313",219,5,398
"1314",219,6,447
"1315",220,1,252
"1316",220,2,249
"1317",220,3,326
"1318",220,4,327
"1319",220,5,371
"1320",220,6,442
"1321",221,1,252
"1322",221,2,249
"1323",221,3,326
"1324",221,4,327
"1325",221,5,371
"1326",221,6,442
"1327",222,1,252
"1328",222,2,247
"1329",222,3,275
"1330",222,4,329
"1331",222,5,398
"1332",222,6,442
"1333",223,1,252
"1334",223,2,249
"1335",223,3,326
"1336",223,4,329
"1337",223,5,398
"1338",223,6,442
"1339",224,1,252
"1340",224,2,247
"1341",224,3,275
"1342",224,4,329
"1343",224,5,398
"1344",224,6,442
"1345",225,1,252
"1346",225,2,249
"1347",225,3,326
"1348",225,4,329
"1349",225,5,398
"1350",225,6,442
"1351",226,1,252
"1352",226,2,249
"1353",226,3,326
"1354",226,4,327
"1355",226,5,371
"1356",226,6,442
"1357",227,1,252
"1358",227,2,249
"1359",227,3,326
"1360",227,4,327
"1361",227,5,371
"1362",227,6,442
"1363",228,1,252
"1364",228,2,249
"1365",228,3,326
"1366",228,4,327
"1367",228,5,371
"1368",228,6,442
"1369",229,1,252
"1370",229,2,249
"1371",229,3,326
"1372",229,4,329
"1373",229,5,398
"1374",229,6,442
"1375",230,1,252
"1376",230,2,249
"1377",230,3,326
"1378",230,4,327
"1379",230,5,371
"1380",230,6,442
"1381",231,1,252
"1382",231,2,249
"1383",231,3,326
"1384",231,4,329
"1385",231,5,398
"1386",231,6,447
"1387",232,1,252
"1388",232,2,249
"1389",232,3,326
"1390",232,4,327
"1391",232,5,371
"1392",232,6,442
"1393",233,1,252
"1394",233,2,249
"1395",233,3,326
"1396",233,4,327
"1397",233,5,371
"1398",233,6,442
"1399",234,1,252
"1400",234,2,247
"1401",234,3,275
"1402",234,4,329
"1403",234,5,398
"1404",234,6,442
"1405",235,1,252
"1406",235,2,247
