"","oid","ent","sectionId"
"4874",811,6,442
"4875",812,1,252
"4876",812,2,247
"4877",812,3,275
"4878",812,4,327
"4879",812,5,371
"4880",812,6,442
"4881",813,1,252
"4882",813,2,247
"4883",813,3,296
"4884",813,4,300
"4885",813,5,371
"4886",813,6,442
"4887",814,1,252
"4888",814,2,247
"4889",814,3,275
"4890",814,4,327
"4891",814,5,371
"4892",814,6,442
"4893",815,1,252
"4894",815,2,247
"4895",815,3,275
"4896",815,4,327
"4897",815,5,371
"4898",815,6,442
"4899",816,1,252
"4900",816,2,247
"4901",816,3,275
"4902",816,4,327
"4903",816,5,371
"4904",816,6,442
"4905",817,1,252
"4906",817,2,247
"4907",817,3,296
"4908",817,4,300
"4909",817,5,371
"4910",817,6,442
"4911",818,1,252
"4912",818,2,247
"4913",818,3,275
"4914",818,4,327
"4915",818,5,371
"4916",818,6,442
"4917",819,1,252
"4918",819,2,247
"4919",819,3,296
"4920",819,4,300
"4921",819,5,371
"4922",819,6,442
"4923",820,1,252
"4924",820,2,247
"4925",820,3,296
"4926",820,4,300
"4927",820,5,371
"4928",820,6,442
"4929",821,1,252
"4930",821,2,247
"4931",821,3,296
"4932",821,4,300
"4933",821,5,371
"4934",821,6,442
"4935",822,1,252
"4936",822,2,247
"4937",822,3,275
"4938",822,4,327
"4939",822,5,371
"4940",822,6,442
"4941",823,1,252
"4942",823,2,247
"4943",823,3,275
"4944",823,4,327
"4945",823,5,371
"4946",823,6,442
"4947",824,1,252
"4948",824,2,247
"4949",824,3,275
"4950",824,4,327
"4951",824,5,371
"4952",824,6,442
"4953",825,1,252
"4954",825,2,247
"4955",825,3,296
"4956",825,4,300
"4957",825,5,371
"4958",825,6,442
"4959",826,1,252
"4960",826,2,249
"4961",826,3,326
"4962",826,4,327
"4963",826,5,371
"4964",826,6,442
"4965",827,1,252
"4966",827,2,249
"4967",827,3,326
"4968",827,4,327
"4969",827,5,371
"4970",827,6,442
"4971",828,1,252
"4972",828,2,249
"4973",828,3,326
"4974",828,4,327
"4975",828,5,371
"4976",828,6,442
"4977",829,1,252
"4978",829,2,249
"4979",829,3,326
"4980",829,4,327
